time,v,w,noise
2.088399902343750000e+03,1.129537820816040039e-01,-2.025877824053168297e-03,-1.318554277531802654e-03
2.088500000000000000e+03,1.216924786567687988e-01,-1.967375166714191437e-03,7.905343547463417053e-03
2.088600097656250000e+03,1.332034766674041748e-01,-1.904561533592641354e-03,1.054799277335405350e-02
2.088699951171875000e+03,1.290970593690872192e-01,-1.836055191233754158e-03,-5.257550161331892014e-03
2.088800048828125000e+03,1.301528960466384888e-01,-1.769670634530484676e-03,-1.706801776890642941e-05
2.088899902343750000e+03,1.144580021500587463e-01,-1.702824491076171398e-03,-1.677929237484931946e-02
2.089000000000000000e+03,1.208181083202362061e-01,-1.643892610445618629e-03,5.536497104912996292e-03
2.089100097656250000e+03,1.333382427692413330e-01,-1.581839635036885738e-03,1.160351186990737915e-02
2.089199951171875000e+03,1.320185661315917969e-01,-1.513588707894086838e-03,-2.440916839987039566e-03
2.089300048828125000e+03,1.343756616115570068e-01,-1.446065842173993587e-03,1.265886588953435421e-03
2.089399902343750000e+03,1.334127485752105713e-01,-1.377431908622384071e-03,-2.088960260152816772e-03
2.089500000000000000e+03,1.308729052543640137e-01,-1.309348153881728649e-03,-3.641959279775619507e-03
2.089600097656250000e+03,1.341263055801391602e-01,-1.242602360434830189e-03,2.202570205554366112e-03
2.089699951171875000e+03,1.277876049280166626e-01,-1.174296601675450802e-03,-7.439977955073118210e-03
2.089800048828125000e+03,1.265400052070617676e-01,-1.109228469431400299e-03,-2.232033060863614082e-03
2.089899902343750000e+03,1.189155802130699158e-01,-1.044849283061921597e-03,-8.581323549151420593e-03
2.090000000000000000e+03,1.253305971622467041e-01,-9.843466104939579964e-04,5.588470958173274994e-03
2.090100097656250000e+03,1.285244375467300415e-01,-9.206969407387077808e-04,2.269612159579992294e-03
2.090199951171875000e+03,1.254049390554428101e-01,-8.555140229873359203e-04,-4.091082140803337097e-03
2.090300048828125000e+03,1.266692876815795898e-01,-7.919560302980244160e-04,3.517598670441657305e-04
2.090399902343750000e+03,1.255026459693908691e-01,-7.278294069692492485e-04,-2.093983581289649010e-03
2.090500000000000000e+03,1.372560262680053711e-01,-6.643502274528145790e-04,1.085194200277328491e-02
2.090600097656250000e+03,1.341719031333923340e-01,-5.950578488409519196e-04,-4.183810204267501831e-03
2.090699951171875000e+03,1.412338018417358398e-01,-5.273768329061567783e-04,6.024565547704696655e-03
2.090800048828125000e+03,1.357029080390930176e-01,-4.562325484585016966e-04,-6.690183654427528381e-03
2.090899902343750000e+03,1.444782614707946777e-01,-3.879248688463121653e-04,7.724543567746877670e-03
2.091000000000000000e+03,1.555255949497222900e-01,-3.152978024445474148e-04,9.840744547545909882e-03
2.091100097656250000e+03,1.672316044569015503e-01,-2.372197050135582685e-04,1.028853002935647964e-02
2.091199951171875000e+03,1.828432530164718628e-01,-1.533666800241917372e-04,1.395529136061668396e-02
2.091300048828125000e+03,1.876177936792373657e-01,-6.179168849484995008e-05,2.774376887828111649e-03
2.091399902343750000e+03,2.014656960964202881e-01,3.207899862900376320e-05,1.174419373273849487e-02
2.091500000000000000e+03,2.193075567483901978e-01,1.327797654084861279e-04,1.540832407772541046e-02
2.091600097656250000e+03,2.115482985973358154e-01,2.423007681500166655e-04,-1.064472366124391556e-02
2.091699951171875000e+03,2.084958106279373169e-01,3.478326252661645412e-04,-5.722819361835718155e-03
2.091800048828125000e+03,1.968871504068374634e-01,4.517326888162642717e-04,-1.418946310877799988e-02
2.091899902343750000e+03,2.092314958572387695e-01,5.497245583683252335e-04,1.006689667701721191e-02
2.092000000000000000e+03,1.974998712539672852e-01,6.537906010635197163e-04,-1.431119348853826523e-02
2.092100097656250000e+03,1.828872114419937134e-01,7.518867496401071548e-04,-1.688506640493869781e-02
2.092199951171875000e+03,1.743870973587036133e-01,8.425784762948751450e-04,-1.041078101843595505e-02
2.092300048828125000e+03,1.596026420593261719e-01,9.289294248446822166e-04,-1.649107597768306732e-02
2.092399902343750000e+03,1.635617613792419434e-01,1.007801853120326996e-03,2.581917680799961090e-03
2.092500000000000000e+03,1.547257304191589355e-01,1.088574877940118313e-03,-1.028887461870908737e-02
2.092600097656250000e+03,1.399511098861694336e-01,1.164849149063229561e-03,-1.603543199598789215e-02
2.092699951171875000e+03,1.405200809240341187e-01,1.233659801073372364e-03,-3.972451959270983934e-04
2.092800048828125000e+03,1.416523009538650513e-01,1.302686170674860477e-03,1.623389543965458870e-04
2.092899902343750000e+03,1.248980835080146790e-01,1.372209633700549603e-03,-1.773831993341445923e-02
2.093000000000000000e+03,1.188087239861488342e-01,1.433286466635763645e-03,-6.770764011889696121e-03
2.093100097656250000e+03,1.186776906251907349e-01,1.491257571615278721e-03,-7.080853683874011040e-04
2.093199951171875000e+03,1.158617660403251648e-01,1.549105159938335419e-03,-3.385122865438461304e-03
2.093300048828125000e+03,1.132557764649391174e-01,1.605486962944269180e-03,-3.125752322375774384e-03
2.093399902343750000e+03,1.249182000756263733e-01,1.660509384237229824e-03,1.118769869208335876e-02
2.093500000000000000e+03,1.459350138902664185e-01,1.721307984553277493e-03,2.036391198635101318e-02
2.093600097656250000e+03,1.439863890409469604e-01,1.792554161511361599e-03,-2.972210524603724480e-03
2.093699951171875000e+03,1.324250847101211548e-01,1.862754812464118004e-03,-1.254046894609928131e-02
2.093800048828125000e+03,1.309603303670883179e-01,1.927104545757174492e-03,-2.225450705736875534e-03
2.093899902343750000e+03,1.335322558879852295e-01,1.990657532587647438e-03,1.843226258642971516e-03
2.094000000000000000e+03,1.337942183017730713e-01,2.055433113127946854e-03,-5.054446519352495670e-04
2.094100097656250000e+03,1.403533220291137695e-01,2.120274817571043968e-03,5.793524440377950668e-03
2.094199951171875000e+03,1.622154563665390015e-01,2.188331214711070061e-03,2.098401449620723724e-02
2.094300048828125000e+03,1.472695618867874146e-01,2.267250558361411095e-03,-1.625209115445613861e-02
2.094399902343750000e+03,1.434537768363952637e-01,2.338618040084838867e-03,-4.810580052435398102e-03
2.094500000000000000e+03,1.589887887239456177e-01,2.408006228506565094e-03,1.462056767195463181e-02
2.094600097656250000e+03,1.552527397871017456e-01,2.485092729330062866e-03,-4.952559247612953186e-03
2.094699951171875000e+03,1.638744026422500610e-01,2.560233930125832558e-03,7.489793002605438232e-03
2.094800048828125000e+03,1.711639314889907837e-01,2.639610785990953445e-03,5.985249765217304230e-03
2.094899902343750000e+03,1.843529641628265381e-01,2.722553210332989693e-03,1.173407305032014847e-02
2.095000000000000000e+03,2.042524665594100952e-01,2.812007209286093712e-03,1.815153472125530243e-02
2.095100097656250000e+03,2.096381932497024536e-01,2.911321353167295456e-03,3.159805200994014740e-03
2.095199951171875000e+03,1.954297125339508057e-01,3.013229230418801308e-03,-1.656239479780197144e-02
2.095300048828125000e+03,1.907704323530197144e-01,3.107930766418576241e-03,-6.644645705819129944e-03
2.095399902343750000e+03,2.133715301752090454e-01,3.200208069756627083e-03,2.073871903121471405e-02
2.095500000000000000e+03,2.023773491382598877e-01,3.303693607449531555e-03,-1.341625861823558807e-02
2.095600097656250000e+03,2.092197835445404053e-01,3.401578636839985847e-03,4.713120870292186737e-03
2.095699951171875000e+03,1.876591444015502930e-01,3.502786858007311821e-03,-2.385472878813743591e-02
2.095800048828125000e+03,1.765885204076766968e-01,3.593113739043474197e-03,-1.281886640936136246e-02
2.095899902343750000e+03,1.864840984344482422e-01,3.677814966067671776e-03,8.414225652813911438e-03
2.096000000000000000e+03,1.885280460119247437e-01,3.767379093915224075e-03,3.411552461329847574e-04
2.096100097656250000e+03,1.866993457078933716e-01,3.857875708490610123e-03,-3.571240697056055069e-03
2.096199951171875000e+03,1.806635856628417969e-01,3.947367426007986069e-03,-7.725659757852554321e-03
2.096300048828125000e+03,1.632621139287948608e-01,4.033751785755157471e-03,-1.894086599349975586e-02
2.096399902343750000e+03,1.709842085838317871e-01,4.111349117010831833e-03,6.578225642442703247e-03
2.096500000000000000e+03,1.696018427610397339e-01,4.192729946225881577e-03,-2.686171792447566986e-03
2.096600097656250000e+03,1.564293205738067627e-01,4.273338243365287781e-03,-1.443768106400966644e-02
2.096699951171875000e+03,1.576928198337554932e-01,4.347279667854309082e-03,2.863993286155164242e-04
2.096800048828125000e+03,1.642027348279953003e-01,4.421778954565525055e-03,5.514202639460563660e-03
2.096899902343750000e+03,1.634241193532943726e-01,4.499458707869052887e-03,-1.903757802210748196e-03
2.097000000000000000e+03,1.656252741813659668e-01,4.576671402901411057e-03,1.100403256714344025e-03
2.097100097656250000e+03,1.671271771192550659e-01,4.654907155781984329e-03,3.617027250584214926e-04
2.097199951171875000e+03,1.615868061780929565e-01,4.733815789222717285e-03,-6.705244071781635284e-03
2.097300048828125000e+03,1.631399095058441162e-01,4.809875506907701492e-03,5.147518822923302650e-04
2.097399902343750000e+03,1.711784452199935913e-01,4.886635579168796539e-03,6.974880117923021317e-03
2.097500000000000000e+03,1.822245121002197266e-01,4.967337939888238907e-03,9.815491735935211182e-03
2.097600097656250000e+03,1.911996901035308838e-01,5.053482949733734131e-03,7.501516956835985184e-03
2.097699951171875000e+03,1.864733397960662842e-01,5.144029390066862106e-03,-6.404542364180088043e-03
2.097800048828125000e+03,1.940649002790451050e-01,5.232122261077165604e-03,6.035642232745885849e-03
2.097899902343750000e+03,2.002107203006744385e-01,5.323922727257013321e-03,4.415802191942930222e-03
2.098000000000000000e+03,1.953507065773010254e-01,5.418704356998205185e-03,-6.732888985425233841e-03
2.098100097656250000e+03,1.926887333393096924e-01,5.510961171239614487e-03,-4.404857289046049118e-03
2.098199951171875000e+03,2.008054405450820923e-01,5.601794458925724030e-03,6.448134779930114746e-03
2.098300048828125000e+03,2.157279253005981445e-01,5.696595180779695511e-03,1.306249760091304779e-02
2.098399902343750000e+03,2.007751762866973877e-01,5.798762664198875427e-03,-1.718702912330627441e-02
2.098500000000000000e+03,2.181736975908279419e-01,5.893351510167121887e-03,1.555898692458868027e-02
2.098600097656250000e+03,2.314971536397933960e-01,5.996544845402240753e-03,1.104418840259313583e-02
2.098699951171875000e+03,2.360154539346694946e-01,6.106297019869089127e-03,1.889003906399011612e-03
2.098800048828125000e+03,2.364752739667892456e-01,6.218198221176862717e-03,-2.283638343214988708e-03
2.098899902343750000e+03,2.429243326187133789e-01,6.330217700451612473e-03,3.703976981341838837e-03
2.099000000000000000e+03,2.397624850273132324e-01,6.445349659770727158e-03,-6.076936610043048859e-03
2.099100097656250000e+03,2.408911138772964478e-01,6.558785680681467056e-03,-1.685763010755181313e-03
2.099199951171875000e+03,2.297325879335403442e-01,6.672672461718320847e-03,-1.399333402514457703e-02
2.099300048828125000e+03,2.157242447137832642e-01,6.780866067856550217e-03,-1.652153767645359039e-02
2.099399902343750000e+03,2.399762123823165894e-01,6.881947163492441177e-03,2.212620340287685394e-02
2.099500000000000000e+03,2.433513253927230835e-01,6.995053496211767197e-03,5.983840674161911011e-04
2.099600097656250000e+03,2.481443881988525391e-01,7.109734229743480682e-03,1.932363724336028099e-03
2.099699951171875000e+03,2.508386075496673584e-01,7.226696703583002090e-03,-2.915568766184151173e-04
2.099800048828125000e+03,2.460371106863021851e-01,7.344889454543590546e-03,-7.852953858673572540e-03
2.099899902343750000e+03,2.460261136293411255e-01,7.460562977939844131e-03,-2.913046861067414284e-03
2.100000000000000000e+03,2.497813850641250610e-01,7.576115429401397705e-03,8.650919189676642418e-04
2.100100097656250000e+03,2.509020268917083740e-01,7.693429943174123764e-03,-1.865474507212638855e-03
2.100199951171875000e+03,2.467726171016693115e-01,7.811187300831079483e-03,-7.136021740734577179e-03
2.100300048828125000e+03,2.541978657245635986e-01,7.926762104034423828e-03,4.548829980194568634e-03
2.100399902343750000e+03,2.590633928775787354e-01,8.045934140682220459e-03,1.786984386853873730e-03
2.100500000000000000e+03,2.659991979598999023e-01,8.167419582605361938e-03,3.727450501173734665e-03
2.100600097656250000e+03,2.760883569717407227e-01,8.292252197861671448e-03,6.688642315566539764e-03
2.100699951171875000e+03,2.781600952148437500e-01,8.422004058957099915e-03,-1.617731875739991665e-03
2.100800048828125000e+03,2.802968323230743408e-01,8.552662096917629242e-03,-1.602211734279990196e-03
2.100899902343750000e+03,2.981511354446411133e-01,8.684257976710796356e-03,1.406378019601106644e-02
2.101000000000000000e+03,2.935197353363037109e-01,8.824649266898632050e-03,-8.955714292824268341e-03
2.101100097656250000e+03,2.799122035503387451e-01,8.962584659457206726e-03,-1.777483150362968445e-02
2.101199951171875000e+03,2.889204025268554688e-01,9.093577973544597626e-03,5.270302761346101761e-03
2.101300048828125000e+03,2.869490087032318115e-01,9.228944778442382812e-03,-5.970539059489965439e-03
2.101399902343750000e+03,2.806536555290222168e-01,9.363190270960330963e-03,-1.022064872086048126e-02
2.101500000000000000e+03,2.927720546722412109e-01,9.494153782725334167e-03,8.398105390369892120e-03
2.101600097656250000e+03,2.954759895801544189e-01,9.631046094000339508e-03,-1.373393461108207703e-03
2.101699951171875000e+03,2.876357436180114746e-01,9.769152849912643433e-03,-1.198722142726182938e-02
2.101800048828125000e+03,3.098845183849334717e-01,9.903201833367347717e-03,1.835651136934757233e-02
2.101899902343750000e+03,2.991716861724853516e-01,1.004824135452508926e-02,-1.528031192719936371e-02
2.102000000000000000e+03,3.025688827037811279e-01,1.018777862191200256e-02,-8.223034092225134373e-04
2.102100097656250000e+03,2.889565825462341309e-01,1.032887492328882217e-02,-1.792325265705585480e-02
2.102199951171875000e+03,2.954010069370269775e-01,1.046302448958158493e-02,2.567689400166273117e-03
2.102300048828125000e+03,2.933803796768188477e-01,1.060026232153177261e-02,-6.082091014832258224e-03
2.102399902343750000e+03,3.051381409168243408e-01,1.073635183274745941e-02,7.772323209792375565e-03
2.102500000000000000e+03,3.093092143535614014e-01,1.087818481028079987e-02,-1.649417390581220388e-04
2.102600097656250000e+03,3.265741765499114990e-01,1.102196145802736282e-02,1.281299069523811340e-02
2.102699951171875000e+03,3.274778723716735840e-01,1.117422617971897125e-02,-4.076624289155006409e-03
2.102800048828125000e+03,3.172494769096374512e-01,1.132679078727960587e-02,-1.522204466164112091e-02
2.102899902343750000e+03,3.241587579250335693e-01,1.147408876568078995e-02,2.253275131806731224e-03
2.103000000000000000e+03,3.266216516494750977e-01,1.162469387054443359e-02,-2.395970746874809265e-03
2.103100097656250000e+03,3.142841756343841553e-01,1.177638024091720581e-02,-1.725901477038860321e-02
2.103199951171875000e+03,3.087899088859558105e-01,1.192174572497606277e-02,-1.001221686601638794e-02
2.103300048828125000e+03,3.061282634735107422e-01,1.206421852111816406e-02,-6.993052549660205841e-03
2.103399902343750000e+03,3.251180350780487061e-01,1.220521889626979828e-02,1.475566253066062927e-02
2.103500000000000000e+03,3.366454839706420898e-01,1.235557254403829575e-02,6.711420137435197830e-03
2.103600097656250000e+03,3.385122418403625488e-01,1.251153927296400070e-02,-3.298905445262789726e-03
2.103699951171875000e+03,3.481885790824890137e-01,1.266828365623950958e-02,4.467062652111053467e-03
2.103800048828125000e+03,3.343412280082702637e-01,1.282970979809761047e-02,-1.934801600873470306e-02
2.103899902343750000e+03,3.340272903442382812e-01,1.298405043780803680e-02,-5.359170027077198029e-03
2.104000000000000000e+03,3.428513407707214355e-01,1.313808001577854156e-02,3.804176114499568939e-03
2.104100097656250000e+03,3.497045040130615234e-01,1.329636760056018829e-02,1.568897394463419914e-03
2.104199951171875000e+03,3.500736951828002930e-01,1.345792319625616074e-02,-5.116781685501337051e-03
2.104300048828125000e+03,3.551918268203735352e-01,1.361950207501649857e-02,-3.634228487499058247e-04
